yaw pitch roll label
87.891327 -30.697624 -35.932182 3
87.889175 -30.705399 -35.83548 3
87.890503 -30.522011 -35.685959 3
87.901413 -30.510841 -35.840046 3
87.90773 -30.603722 -35.824936 3
87.916641 -30.503586 -35.777596 3
87.920959 -29.565987 -34.633713 3
87.920776 -29.419106 -34.592422 3
87.908356 -29.198013 -34.582458 3
87.896484 -30.085915 -35.57563 3
87.900452 -28.930923 -34.581978 3
87.900818 -28.858971 -34.541153 3
87.883911 -28.753899 -34.500343 3
87.887268 -28.578484 -34.325584 3
87.884171 -28.313995 -34.138092 3
87.880341 -28.676727 -34.373589 3
87.874847 -28.980774 -34.648666 3
87.834076 -29.982315 -35.701332 3
87.832947 -29.836411 -35.443779 3
87.858414 -29.639427 -35.157097 3
87.876709 -29.081177 -35.043861 3
87.875961 -29.08477 -35.056606 3
87.90979 -29.551689 -35.773392 3
87.90979 -29.551689 -35.773392 3
87.909729 -29.552322 -35.775543 3
87.907578 -29.564514 -35.790607 3
87.91008 -29.239456 -35.434258 3
87.907684 -31.033958 -36.438824 3
87.906754 -29.19545 -35.345612 3
87.921387 -29.424324 -35.354538 3
87.826233 -30.976997 -36.550507 3
87.917877 -29.314224 -35.371834 3
87.907349 -30.629318 -36.172771 3
87.822113 -31.567581 -37.15131 3
87.85318 -31.172585 -36.756744 3
87.818176 -30.146927 -35.855827 3
87.819138 -38.272766 -40.597191 3
87.846405 -37.7505 -40.27359 3
87.843872 -36.783623 -39.679817 3
34.040237 -46.298882 -13.930069 1
28.100578 -46.771351 -12.038162 1
26.746559 -48.121857 -3.641411 1
52.783249 -35.384735 -12.072754 3
60.976349 -39.07827 -14.852463 3
58.200592 -42.678165 -12.853874 3
61.426483 -51.345875 -9.52166 3
57.488983 -49.842079 -6.9711 3
58.814117 -50.12986 -8.920395 3
56.437469 -48.010426 -1.167343 3
61.100006 -46.811302 -13.982964 3
52.752365 -25.838493 -5.039978 3
48.156967 -22.046272 -7.153168 3
44.313232 -20.120285 -7.980453 3
45.531448 -20.623596 -7.076401 3
47.777771 -18.03492 -5.604271 3
57.59523 -21.940651 -9.620102 3
55.951447 -20.611839 -10.317688 3
58.335938 -22.195084 -10.335335 3
49.283966 -20.761826 -9.930878 3
52.046814 -21.645317 -11.190475 3
63.6008 -26.424774 -15.81031 3
64.014709 -53.386616 -17.685837 3
63.207855 -46.96217 -18.411674 3
66.114685 -48.520477 -20.182159 3
64.738297 -47.494774 -19.737274 3
65.069946 -48.973881 -17.100517 3
63.165329 -50.593338 -17.010712 3
63.270142 -46.530773 -13.406784 3
64.303467 -46.482895 -18.59211 3
64.143616 -48.703911 -14.123459 3
64.353149 -51.161026 -13.211716 3
65.480972 -52.558975 -14.376732 3
65.002838 -51.512894 -13.77137 3
64.592621 -51.756817 -14.396652 3
64.094284 -50.146622 -14.244942 3
63.724487 -50.887138 -13.119614 3
67.243927 -49.722004 -15.392288 3
69.318497 -47.676304 -15.793549 3
69.767792 -50.670227 -24.34417 3
35.699524 -50.251839 -14.357834 1
37.123978 -51.051933 -18.132347 1
40.91861 -49.312302 -21.643799 1
40.575165 -50.573921 -18.28862 1
39.322388 -50.662323 -18.227432 1
38.80835 -50.172104 -18.833855 1
40.537186 -49.893986 -20.918884 1
39.901215 -49.293949 -23.548431 1
38.006714 -48.927353 -21.388672 1
37.999191 -47.680618 -21.925613 1
37.487778 -48.354416 -19.240112 1
28.608032 -49.19883 -11.163223 1
24.664879 -47.765362 -10.726349 1
24.529381 -48.096497 -8.81134 1
25.699493 -47.52095 -9.37072 1
26.444733 -47.601036 -8.098297 1
27.269791 -45.593719 -11.749634 1
28.010635 -45.958694 -10.248726 1
22.386688 -44.955585 -7.477051 1
22.469513 -44.757923 -3.267242 1
20.556534 -48.423546 -6.2444 1
21.785187 -46.347141 -16.732445 1
21.845596 -46.326622 -9.74781 1
19.204376 -46.946236 -2.657524 1
22.761993 -46.10273 -3.863068 1
22.833801 -45.852913 -3.097198 1
20.919159 -45.105503 -7.301529 1
21.257263 -44.796761 -7.987427 1
21.770508 -44.117447 -7.725685 1
20.351151 -45.350647 -8.446831 1
20.769539 -44.908188 -7.282394 1
18.982224 -45.914177 -8.408051 1
18.820862 -45.329144 -8.423561 1
17.245583 -46.082439 -8.876152 1
17.151276 -45.267494 -8.952927 1
18.868881 -45.682899 -7.816254 1
19.307396 -46.625443 -6.759377 1
19.532257 -46.866886 -7.992683 1
20.697235 -46.315941 -6.346542 1
21.16391 -47.395672 -6.338249 1
21.51226 -47.059856 -4.929977 1
19.281876 -47.82304 -5.11937 1
21.717499 -47.642155 -5.964058 1
23.048882 -46.592644 -5.771332 1
22.752159 -49.01078 -5.931183 1
22.503738 -48.523933 -4.841469 1
24.231239 -48.126289 -3.786446 1
22.961853 -48.829636 -4.828743 1
22.497688 -48.59774 -6.04493 1
21.550621 -48.170807 -6.124245 1
18.579987 -48.248119 -6.080635 1
21.096474 -47.893433 -3.044464 1
22.744629 -46.257698 -0.948441 1
15.255341 -47.336048 -0.673096 1
16.566193 -47.327873 -0.664833 1
17.606369 -50.72517 -1.375969 1
18.878448 -46.910835 2.09491 1
25.605606 -48.137203 1.268188 1
20.486664 -47.485985 0.789551 1
22.331497 -47.552124 -0.368202 1
23.873817 -46.309387 0.40155 1
20.714355 -46.700546 -2.149597 1
22.291237 -48.643284 -0.742737 1
19.912003 -46.133583 1.303642 1
19.888885 -45.445599 -1.001747 1
19.043724 -44.744396 0.988434 1
17.560226 -46.226177 0.84684 1
17.693054 -46.462601 0.657867 1
20.409714 -48.434158 -0.778633 1
19.756668 -47.963654 -0.06282 1
19.567772 -44.493286 1.032303 1
17.653091 -47.331764 -0.221375 1
16.24102 -46.775597 -0.557716 1
15.177246 -44.385532 0.343719 1
14.272797 -46.322491 1.295563 1
11.717583 -44.813496 2.461929 1
12.747322 -45.721207 2.394127 1
13.460564 -47.831646 0.374107 1
12.556808 -47.394974 2.483002 1
15.221123 -48.62455 -0.004189 1
15.975266 -47.07135 0.025818 1
14.561394 -48.320045 -0.350555 1
-12.883698 -25.005951 -2.836761 2
-13.924492 -23.004967 -2.500549 2
-11.123611 -27.163467 -1.760666 2
-17.296669 -27.544632 -0.118858 2
-23.473625 -24.634613 -0.030746 2
-23.663673 -23.246063 0.588531 2
-20.723442 -23.933128 0.973274 2
-19.30864 -24.062096 1.039185 2
-20.045189 -24.79229 0.240417 2
-19.873909 -26.328293 1.167419 2
-20.825897 -26.651657 1.579254 2
-19.085213 -25.00206 0.827431 2
-17.023468 -25.048088 0.935043 2
-15.11573 -26.005951 -0.25766 2
44.715302 -44.682632 -31.500069 1
42.882904 -44.832329 -30.893204 1
5.395599 -54.967426 -3.722084 1
42.613159 -43.945164 -28.819 1
43.934464 -43.905853 -28.566498 1
44.481873 -45.995651 -32.25808 1
44.686508 -45.48629 -31.870171 1
42.885544 -44.780769 -31.039696 1
43.367279 -45.047779 -30.623688 1
41.43277 -44.884964 -29.728119 1
32.930542 -38.093777 -30.979691 1
31.69632 -38.59977 -30.766396 1
31.682877 -38.72073 -30.426216 1
31.786804 -38.537918 -30.228539 1
32.161133 -38.286903 -29.835197 1
32.780365 -38.295746 -30.076965 1
74.018829 -39.624146 -36.336876 3
73.972595 -40.036961 -31.985138 3
76.394775 -34.82531 -35.791363 3
77.375397 -38.20261 -37.552177 3
81.312469 -33.558868 -35.353397 3
84.496628 -22.752151 -22.003525 3
82.997314 -20.526672 -17.354736 3
83.439041 -24.101379 -19.900444 3
80.444809 -24.110352 -16.721664 3
75.494354 -30.95636 -26.816406 3
73.836517 -34.796532 -30.650635 3
73.03833 -38.995415 -35.52684 3
76.05896 -35.776588 -35.694408 3
75.906387 -39.307434 -37.839577 3
76.057755 -40.347786 -40.931946 3
75.835419 -41.009422 -41.852814 3
75.884186 -38.89056 -40.44471 3
75.56282 -39.436203 -41.221973 3
74.904846 -39.60743 -39.290554 3
72.486267 -39.691788 -39.576359 3
74.578247 -35.733711 -38.058472 3
71.443604 -39.822006 -38.235191 3
76.233734 -39.930256 -39.769508 3
80.540329 -39.673038 -38.16011 3
81.696136 -38.62706 -35.710419 3
83.350174 -41.534397 -39.043819 3
83.640503 -41.399826 -41.301304 3
54.743759 -24.384117 -22.319153 0
54.857208 -23.75882 -22.152275 0
54.537659 -23.387024 -21.572861 0
54.198273 -23.313156 -21.133301 0
54.172974 -22.671722 -21.241219 0
53.954987 -23.262276 -21.773773 0
54.065552 -23.219223 -21.872894 0
54.111771 -23.322586 -21.388878 0
54.102829 -23.320198 -21.719482 0
54.086929 -23.854347 -21.919731 0
53.858398 -24.836304 -21.769287 0
53.459595 -24.957954 -21.392517 0
53.935303 -23.838814 -21.660706 0
53.972168 -23.533966 -21.620232 0
54.391144 -25.277176 -22.269112 0
53.839676 -27.103539 -22.936783 0
54.061737 -27.426277 -23.301117 0
54.122543 -28.031876 -23.88768 0
54.133209 -27.759415 -23.449699 0
54.254166 -27.204559 -23.703415 0
54.316437 -27.389366 -23.792656 0
54.290619 -26.665115 -24.453011 0
52.81636 -27.435135 -23.647095 0
52.522934 -27.255157 -23.472466 0
52.338318 -27.257515 -23.154594 0
52.758942 -28.619301 -23.632202 0
53.071304 -29.164467 -23.696465 0
53.562469 -28.728035 -23.684731 0
53.380127 -28.409035 -23.381531 0
52.854645 -27.70871 -22.599632 0
53.11145 -27.086456 -22.603798 0
53.042664 -27.257713 -22.585312 0
53.533585 -27.138359 -22.51915 0
53.524139 -26.860863 -22.146988 0
53.072922 -27.05542 -22.038071 0
53.592834 -26.844894 -22.351257 0
53.262527 -25.762009 -21.829239 0
53.556305 -26.200897 -22.425926 0
53.324188 -26.682404 -22.717361 0
53.434967 -26.490585 -22.738846 0
53.710846 -26.657799 -22.419685 0
53.071594 -26.093254 -21.745537 0
53.262695 -26.553734 -22.077713 0
52.449493 -27.28894 -22.036636 0
52.590118 -27.374207 -22.195892 0
52.587585 -27.301636 -21.994759 0
52.31189 -27.836159 -22.41423 0
52.596664 -27.167091 -22.348076 0
52.934937 -28.416267 -23.088989 0
53.208405 -28.665749 -23.686409 0
52.925751 -29.115814 -23.292519 0
53.390198 -29.275406 -23.256348 0
53.345825 -29.263809 -23.765106 0
53.186554 -28.895706 -23.826401 0
53.542496 -28.946732 -23.536575 0
34.410065 -7.410568 8.961273 0
35.254059 -7.083168 9.166885 0
35.822968 -6.760231 9.402725 0
35.768555 -8.655823 8.940781 0
35.43512 -7.802605 9.158508 0
35.765396 -9.06163 8.692261 0
36.566772 -9.894684 7.717377 0
37.672638 -11.919266 6.299179 0
39.589951 -12.784943 5.644867 0
39.731201 -11.249603 7.084518 0
40.103363 -9.844734 7.755371 0
40.893982 -9.929428 7.419327 0
41.401703 -9.224915 7.400002 0
42.608337 -8.640259 6.857048 0
43.436325 -8.402199 6.699036 0
43.299225 -7.851036 6.607475 0
43.379303 -8.909599 6.083176 0
42.123962 -10.831329 5.756683 0
41.468155 -10.61985 5.871933 0
41.220581 -9.959488 5.902603 0
41.560226 -9.907486 5.922981 0
38.615784 -9.476608 6.523865 0
39.164246 -8.517883 6.143143 0
39.255798 -8.374443 6.032104 0
39.207825 -8.184082 6.10463 0
39.264801 -7.915321 6.125381 0
39.31868 -8.173752 6.133865 0
39.322495 -7.941689 6.157219 0
38.713394 -9.237724 6.825027 0
39.254547 -8.934341 6.950638 0
39.564377 -8.749832 7.129456 0
40.294006 -8.458618 6.952011 0
40.414185 -8.987762 6.834114 0
40.46228 -10.677444 6.850327 0
40.321411 -10.555138 6.940536 0
84.686279 -37.21384 -37.763618 3
84.209412 -37.608505 -37.356148 3
84.470612 -38.121117 -38.111427 3
84.666687 -37.165283 -37.707489 3
84.806824 -37.106125 -37.41077 3
85.193695 -36.486008 -37.243843 3
85.14209 -35.010895 -34.55127 3
85.268768 -29.928986 -30.003609 3
85.121674 -28.512375 -28.893997 3
27.831451 -8.160843 1.099892 0
27.949554 -8.055496 1.464272 0
27.961685 -8.747849 1.048035 0
28.615196 -9.133171 1.082047 0
29.821411 -8.622055 1.092796 0
36.516388 -12.652367 0.104599 0
33.496689 -15.167793 -1.740257 0
32.930801 -14.464462 -0.299904 0
35.631348 -10.811218 2.99826 0
34.286804 -9.266167 3.685066 0
34.089081 -8.77076 4.210258 0
33.294388 -10.230209 6.797226 0
33.541031 -10.670395 6.736496 0
33.62355 -10.673515 6.702621 0
32.492981 -11.426323 6.86882 0
33.342819 -10.865005 6.383446 0
33.335068 -11.069252 6.313919 0
32.840942 -10.628525 6.276642 0
32.68042 -9.640366 6.708549 0
32.296021 -8.938507 6.872635 0
32.999023 -9.789993 7.934303 0
27.699989 -36.318558 -10.367203 1
25.424255 -37.73674 -13.367699 1
25.346443 -39.208046 -11.35582 1
29.486176 -38.517731 -10.270004 1
29.435654 -37.938087 -8.591095 1
29.975464 -39.228134 -9.031227 1
29.887817 -36.514397 -9.31176 1
31.102905 -39.361504 -8.093475 1
30.144608 -38.933868 -8.623833 1
28.29705 -40.427025 -7.613708 1
28.346222 -39.07531 -8.194328 1
25.565979 -38.068405 -8.274979 1
25.652908 -39.64045 -9.26236 1
25.812332 -39.385918 -9.093086 1
24.219849 -38.355225 -9.747299 1
25.127197 -38.486427 -8.972191 1
25.632408 -38.354286 -6.937614 1
28.770081 -41.600739 -6.296738 1
25.269722 -40.171623 -7.153702 1
24.515106 -40.540638 -5.822205 1
21.064224 -41.794724 -5.283813 1
13.904823 -38.085182 0.381378 1
15.159004 -38.528652 0.799828 1
19.555389 -38.904572 1.122871 1
18.699944 -36.68045 -2.427322 1
16.23999 -39.258282 -1.096436 1
18.629059 -39.281403 -5.750481 1
20.809135 -39.245514 -6.821571 1
23.318161 -39.669724 -12.096817 1
33.915955 -45.548916 -16.77034 1
31.84877 -45.003628 -26.908333 1
33.328629 -44.468155 -20.863365 1
71.494247 -44.25246 -41.903679 3
71.304047 -46.869667 -44.759445 3
71.066223 -46.685337 -44.224899 3
73.279114 -43.324081 -43.515003 3
76.224289 -42.243805 -42.894264 3
75.680664 -44.680771 -41.195251 3
76.14415 -42.689621 -40.82888 3
76.264496 -41.754326 -38.345314 3
77.104065 -41.390499 -38.246048 3
77.87178 -39.604237 -35.913422 3
76.298981 -38.827709 -34.945908 3
77.302765 -38.817776 -35.760601 3
77.954208 -36.381271 -33.158264 3
77.880737 -36.112038 -31.89077 3
74.835022 -38.032326 -33.992607 3
75.750702 -41.033562 -36.935898 3
48.427292 -26.7397 -26.962234 0
49.369293 -27.747116 -28.445282 0
49.066071 -26.607964 -26.318916 0
49.642532 -28.050591 -28.617607 0
48.793274 -28.065369 -28.388687 0
49.449631 -27.559303 -27.852089 0
47.701157 -26.249466 -25.749916 0
47.918671 -27.837471 -28.137779 0
47.718216 -25.529861 -26.200653 0
46.474854 -25.496758 -25.93988 0
47.859985 -25.530273 -26.254654 0
46.827698 -25.436714 -26.850021 0
46.525421 -25.941254 -27.384895 0
46.260406 -26.341644 -26.342865 0
46.452011 -25.538284 -25.593765 0
47.728333 -24.965355 -25.022705 0
48.708771 -25.250229 -25.172379 0
44.788071 -20.585136 -24.193413 0
44.574402 -18.648338 -22.596886 0
44.751221 -18.999268 -23.509361 0
57.046158 -23.086983 -21.220787 0
57.304245 -24.848557 -22.275848 0
57.398224 -25.385902 -23.261703 0
13.731445 -26.819878 -11.629799 1
13.882027 -26.596863 -11.314468 1
13.86586 -26.562485 -11.462891 1
13.800842 -26.660706 -11.442627 1
13.603043 -26.440201 -11.302567 1
13.501122 -26.272118 -11.078377 1
13.408333 -26.202637 -11.262848 1
13.363556 -26.348953 -11.178825 1
13.408981 -25.945564 -10.956635 1
13.427017 -26.023308 -10.846535 1
13.481339 -26.009331 -10.845535 1
47.494858 -29.034775 -21.752235 0
47.416214 -29.08139 -21.615623 0
47.289505 -29.383797 -21.754745 0
46.894608 -29.034836 -21.373184 0
47.082672 -29.288345 -21.756104 0
47.075195 -29.271919 -21.792358 0
48.007599 -29.216721 -22.433037 0
47.883224 -29.303497 -22.439857 0
48.271912 -29.821625 -22.958832 0
47.499756 -31.911423 -22.857803 0
47.969849 -29.680855 -22.952637 0
48.085968 -29.274963 -22.8293 0
47.926971 -29.366119 -22.661469 0
47.901978 -29.20005 -22.730659 0
47.833069 -28.966858 -22.591515 0
47.750519 -29.241035 -22.465874 0
47.376312 -29.202614 -22.379898 0
47.369064 -29.240273 -22.390625 0
47.420197 -29.239426 -22.425812 0
47.31485 -29.235001 -22.184471 0
47.320923 -29.278046 -22.201576 0
47.277069 -29.292076 -22.227715 0
47.584793 -10.790703 1.398163 0
47.77774 -11.402527 1.337471 0
46.767944 -11.862282 1.158218 0
45.662842 -13.47184 0.418922 0
45.879761 -10.076279 2.58107 0
46.119385 -9.770035 2.695053 0
46.52739 -10.61084 2.214478 0
46.705719 -9.817505 2.303085 0
74.935486 -44.515331 -42.150089 3
74.408768 -43.61784 -39.361782 3
74.773605 -43.454491 -39.369781 3
74.892105 -44.228516 -40.063332 3
75.722458 -44.713074 -39.396091 3
75.63446 -43.920746 -39.526863 3
76.485931 -44.464722 -39.071785 3
76.946808 -43.412437 -39.523346 3
76.958557 -43.264606 -39.443626 3
76.96167 -43.241283 -39.787319 3
77.047058 -43.488342 -40.014305 3
77.086349 -43.394775 -39.978058 3
77.09169 -43.348549 -39.659904 3
46.37439 -15.207199 -10.79438 0
46.413116 -15.312202 -10.58345 0
46.216125 -15.183823 -10.574799 0
79.727539 -22.462029 -24.062744 3
79.877213 -22.051392 -20.973618 3
84.729752 -29.063667 -34.670074 3
40.740234 -9.993866 6.591637 0
42.573975 -12.762512 5.536469 0
42.638245 -10.965714 5.410492 0
42.457275 -9.753983 5.625488 0
40.7724 -6.642555 7.897766 0
39.232727 -5.664314 6.924339 0
39.99173 -7.3545 7.164536 0
-24.001968 -22.2547 -9.259407 2
-24.543121 -21.793907 -7.95797 2
-27.769592 -20.354126 -8.603363 2
-28.324326 -20.502075 -7.345169 2
-30.430695 -19.676712 -8.193398 2
-31.554642 -19.174095 -8.020554 2
-30.976189 -19.486435 -7.393776 2
-29.685608 -20.961853 -7.209793 2
-26.143036 -23.464226 -8.008774 2
-25.612 -24.616585 -7.81929 2
-25.085289 -24.867867 -6.683914 2
-24.510979 -25.665489 -5.620995 2
-23.979187 -26.629028 -4.92688 2
-23.492737 -27.58239 -4.197525 2
-22.074814 -26.594772 -3.319931 2
-21.116814 -27.221779 -1.626862 2
-19.598221 -25.472092 -0.983253 2
-5.606674 -21.814896 -1.550842 2
47.239258 -38.197838 -28.21418 1
46.509338 -37.887871 -27.613716 1
47.646301 -37.389069 -27.535637 1
50.009094 -36.910454 -27.784676 1
50.50618 -36.954643 -27.983887 1
51.611435 -37.657715 -28.03299 1
50.452423 -37.024284 -27.428574 1
49.504379 -37.561626 -27.312614 1
50.012756 -36.761959 -26.015686 1
50.347397 -36.328362 -25.293152 1
48.827118 -37.637444 -24.80867 1
49.327576 -37.858856 -22.288918 1
49.106262 -37.046585 -21.332367 1
49.922379 -36.382793 -19.32338 1
-18.381851 -19.580116 -14.352615 2
-17.957939 -19.286636 -13.413841 2
-16.701096 -19.566086 -13.303284 2
-15.403702 -20.676552 -12.968536 2
-12.093765 -20.599312 -13.726517 2
-25.161118 -26.674225 -4.882751 2
-28.639435 -25.698425 -0.704956 2
-30.189262 -30.000511 -0.459686 2
-20.182472 -36.123596 -2.921173 2
34.28598 -25.430283 -3.489304 0
38.262512 -22.617126 -2.671066 0
39.393188 -19.184044 -3.094231 0
41.553909 -20.185715 -1.977615 0
36.134857 -24.775711 0.565094 0
-31.652969 -26.465378 6.890198 2
-33.002464 -26.253639 7.534119 2
-33.652435 -26.423431 8.06646 2
-33.112541 -27.171509 8.366867 2
-33.153061 -26.300476 8.551437 2
-33.541664 -26.193596 8.17305 2
-33.36335 -26.556702 7.703308 2
-32.832748 -26.17836 7.470222 2
-31.404907 -25.30793 7.018585 2
-31.738426 -25.045418 6.299309 2
-32.860977 -24.697006 6.1455 2
-33.394936 -23.729019 5.991791 2
-34.147171 -23.521378 7.153534 2
-34.167053 -23.735992 7.36412 2
-32.38205 -22.904556 6.951599 2
-29.708458 -23.139618 8.516579 2
-27.360489 -23.749817 10.134186 2
-26.49881 -21.695709 9.899048 2
-32.287376 -20.401291 6.182762 2
-25.83712 -22.729103 5.309853 2
-23.785004 -18.113464 -0.919075 2
-25.547768 -18.32106 -0.824356 2
-25.299431 -20.623543 0.500816 2
-24.296524 -21.378288 0.948288 2
-23.748581 -20.00351 0.653351 2
-23.309891 -18.74482 -0.696373 2
-22.879059 -18.416397 -1.388832 2
-22.67131 -18.120171 -1.471359 2
-22.425133 -17.547836 -1.290436 2
-22.498558 -17.409019 -0.956467 2
-23.713455 -17.313568 1.120331 2
-24.012222 -17.096985 2.342743 2
-24.806717 -17.635818 3.621254 2
-25.267029 -19.001755 3.936859 2
-25.339119 -19.98481 5.176926 2
-24.950073 -20.397064 5.863037 2
-25.261246 -20.796196 6.284149 2
-26.176666 -21.111343 6.856049 2
-26.614594 -21.354858 7.122391 2
-26.731537 -21.145134 6.900764 2
-27.29882 -20.902962 7.089767 2
-26.421936 -20.406631 6.089836 2
-26.42009 -19.747932 4.927711 2
-25.432327 -20.220451 3.292877 2
-26.333557 -20.206696 3.862862 2
-25.706909 -20.258774 4.565231 2
-24.703369 -22.975365 -6.816772 2
-27.129295 -20.501633 -7.467476 2
-28.874832 -19.034126 -7.021645 2
-30.577591 -18.961983 -7.674606 2
-31.242615 -20.445923 -8.071259 2
-31.959671 -20.170273 -7.801376 2
-32.291122 -19.377312 -8.591827 2
-32.28727 -17.477882 -10.63781 2
-31.524689 -17.980751 -10.81871 2
-27.762367 -20.281204 -10.556152 2
-28.805489 -20.659767 -7.354401 2
-32.023224 -24.758904 -1.561966 2
-32.830429 -25.857346 -1.779846 2
-32.913986 -24.590912 -1.627647 2
-32.358833 -23.122116 -1.298111 2
-32.213455 -21.553688 -1.13588 2
-31.22731 -20.204124 -1.997498 2
-31.057907 -19.571831 -1.310188 2
-29.345406 -21.026657 -0.309738 2
-27.263329 -20.653641 -0.371155 2
-27.975143 -20.726212 0.053787 2
-27.771858 -20.088409 0.835648 2
-25.778069 -20.490128 0.675995 2
-19.770149 -17.015121 -0.183472 2
36.952377 -14.086655 -15.633347 0
35.375732 -13.717819 -14.898529 0
34.108856 -12.275223 -12.887474 0
32.46402 -10.431824 -11.728203 0
31.989777 -13.85405 -14.584793 0
32.06192 -8.196106 -10.917572 0
31.899948 -11.481865 -12.397339 0
31.45459 -11.807953 -13.35849 0
31.448853 -10.711914 -12.885376 0
30.857422 -9.2444 -12.871895 0
31.438293 -11.383278 -13.829117 0
30.919571 -10.717758 -13.290451 0
30.499176 -9.414566 -11.564522 0
36.017944 -9.032036 -11.317047 0
35.554108 -8.501312 -10.833702 0
35.692871 -9.977875 -11.774254 0
33.711151 -16.64238 -15.259079 0
32.306412 -16.959694 -15.689041 0
33.413162 -17.032997 -15.852783 0
33.990265 -19.410858 -17.975166 0
40.485718 -17.136475 -21.306717 0
39.943451 -17.282104 -20.845703 0
40.240646 -17.119751 -21.118668 0
39.941772 -17.599785 -21.147903 0
40.180023 -17.420761 -20.975807 0
40.378693 -17.485962 -21.162979 0
40.467194 -17.49382 -21.290237 0
40.582626 -17.516251 -21.254486 0
76.071228 -32.409134 -26.761566 3
75.267868 -33.512543 -28.668213 3
75.964096 -34.579529 -30.698631 3
75.531403 -28.676041 -26.3367 3
44.955475 -14.258034 -4.834915 0
45.753998 -14.206184 -5.135956 0
45.881241 -14.333199 -5.455833 0
45.930054 -14.350815 -5.396553 0
45.839172 -14.25885 -5.357353 0
45.783768 -14.390411 -5.278748 0
46.274918 -15.268486 -5.906441 0
46.721878 -14.91404 -6.144821 0
42.347214 -42.160515 -37.416847 1
42.167908 -41.894066 -36.89312 1
43.889313 -41.483711 -37.849983 1
